1992StarB..10...25S 1988A&AS...74..513J
1992StarB..10...25S 1986AJ.....92..285P
1992StarB..10...25S 1982ApJ...257...75K
1992StarB..10...25S 1989Natur.338...45S
1992StarB..10...25S 1990ApJ...363..391P
1992StarB..10...25S 1988A&A...197...75W
1992StarB..10...25S 1987A&A...172...32H
1992StarB..10...25S 1988ApJ...324..154S
1992StarB..10...25S 1988ApJ...325..687W
1992StarB..10...25S 1992AJ....103..784D
1993StarB..11R...2L 1983ESIB....8.....S
1993StarB..11....4P 1993StaUN..69.....P
1993StarB..11....8S 1991StaUN.127.....O
1993StarB..11....8S 1992StarB..10...12S
1993StarB..11....9D 1993StaUN.162.....D
1993StarB..11....9D 1990StaUN.106.....W
1993StarB..11....9D 1990StaUN..70.....W
1993StarB..11....9D 1994StaUN.120.....W
1993StarB..11....9D 1987StaUN..97.....L
1993StarB..11....9D 2003StaUN.132.....L
1993StarB..11....9D 1993StaUN..69.....P
1993StarB..11....9D 1993StaUN..20.....M
1993StarB..11....9D 1995StaUN..58.....L
1993StarB..11....9D 1991StaUN.127.....O
1993StarB..11....9D 1993StaUN.162.....D
1993StarB..11...11L 1996StaUN..27.....D
1993StarB..11...11L 2012StaUN.150.....B
1993StarB..11...11L 2003StaUN.132.....L
1993StarB..11...11L 1992StaUN.153.....L
1993StarB..11...11L 1992StaUN.154.....B
1993StarB..11...11L 1992StaUN.155.....L
1993StarB..11...11L 2008StaUN.137.....H
1993StarB..11...11L 1998StaUN.164.....T
1993StarB..11...11L 1993StaUN.159.....M
1993StarB..11...11L 1994StaSN..45.....C
1993StarB..11...11L 1992StaSN..15.....B
1993StarB..11...11L 1992StaGP..12.....T
1993StarB..11...19T 1993MNRAS.264..455D
1993StarB..12....1L 1993StarB..12....7L
1993StarB..12R...2L 1996StaUN.145.....L
1993StarB..12R...2L 1997StaUN.170.....C
1993StarB..12R...2L 1998StaUN.168.....M
1993StarB..12R...2L 1994StaUN.169.....M
1993StarB..12R...2L 1992StaSN..66.....T
1993StarB..12R...2L 2001StaUN.144.....C
1993StarB..12R...2L 1990uvu..book.....B
1993StarB..12....4L 1993StaUN.173.....L
1993StarB..12....4L 2001StaUN.167.....D
1993StarB..12....4L 2006StaUN...7.....B
1993StarB..12....4L 1998StaUN.168.....M
1993StarB..12....4L 1993StaUN.117.....B
1993StarB..12....4L 1995StaUN..77.....L
1993StarB..12....4L 1994StaUN.169.....M
